type,user_id,time,vote
accepted-answer,256196,20140320,1
accepted-answer,260990,20140320,5
accepted-answer,335858,20140320,6
accepted-answer,418556,20140320,2
accepted-answer,438154,20140320,3
accepted-answer,438154,20140320,4
accepted-answer,438154,20140320,1
accepted-answer,522444,20140320,1
accepted-answer,522444,20140320,1
accepted-answer,573032,20140320,2
accepted-answer,829571,20140320,5
accepted-answer,829571,20140320,4
accepted-answer,992484,20140320,2
accepted-answer,992484,20140320,1
accepted-answer,992484,20140320,2
accepted-answer,992484,20140320,1
accepted-answer,1081110,20140320,1
accepted-answer,1093528,20140320,1
accepted-answer,1093528,20140320,0
accepted-answer,1093528,20140320,2
accepted-answer,1093528,20140320,2
accepted-answer,1093528,20140320,3
accepted-answer,1093528,20140320,1
accepted-answer,1093528,20140320,12
accepted-answer,1221571,20140320,0
accepted-answer,1393766,20140320,1
accepted-answer,1393766,20140320,3
accepted-answer,1707091,20140320,4
accepted-answer,2310289,20140320,1
accepted-answer,2310289,20140320,0
accepted-answer,2310289,20140320,2
accepted-answer,2587435,20140320,6
accepted-answer,2587435,20140320,0
accepted-answer,2587435,20140320,1
accepted-answer,2670892,20140320,6
accepted-answer,2970947,20140320,2
accepted-answer,3182664,20140320,1
accepted-answer,3182664,20140320,0
accepted-answer,3182664,20140320,2
accepted-answer,3218114,20140320,0
accepted-answer,3218114,20140320,2
answer,22656,20140320,4
answer,22656,20140320,3
answer,22656,20140320,3
answer,22656,20140320,2
answer,131872,20140320,3
answer,131872,20140320,1
answer,131872,20140320,1
answer,139985,20140320,1
answer,139985,20140320,0
answer,139985,20140320,0
answer,139985,20140320,1
answer,139985,20140320,0
answer,207421,20140320,-2
answer,207421,20140320,0
answer,207421,20140320,0
answer,207421,20140320,1
answer,207421,20140320,1
answer,256196,20140320,0
answer,256196,20140320,0
answer,256196,20140320,1
answer,256196,20140320,2
answer,260990,20140320,1
answer,260990,20140320,3
answer,260990,20140320,1
answer,418556,20140320,2
answer,418556,20140320,1
answer,418556,20140320,3
answer,438154,20140320,2
answer,438154,20140320,1
answer,438154,20140320,1
answer,438154,20140320,1
answer,438154,20140320,7
answer,522444,20140320,1
answer,829571,20140320,3
answer,829571,20140320,8
answer,992484,20140320,0
answer,992484,20140320,2
answer,992484,20140320,0
answer,992484,20140320,1
answer,992484,20140320,3
answer,992484,20140320,1
answer,992484,20140320,3
answer,992484,20140320,3
answer,992484,20140320,1
answer,992484,20140320,3
answer,1081110,20140320,1
answer,1081110,20140320,0
answer,1093528,20140320,0
answer,1093528,20140320,1
answer,1093528,20140320,0
answer,1093528,20140320,1
answer,1093528,20140320,0
answer,1103872,20140320,1
answer,1103872,20140320,6
answer,1103872,20140320,2
answer,1103872,20140320,1
answer,1103872,20140320,0
answer,1103872,20140320,1
answer,1393766,20140320,1
answer,1393766,20140320,1
answer,1707091,20140320,3
answer,1707091,20140320,1
answer,1707091,20140320,0
answer,1707091,20140320,1
answer,1707091,20140320,1
answer,1707091,20140320,4
answer,1831293,20140320,0
answer,1831293,20140320,0
answer,2310289,20140320,0
answer,2310289,20140320,3
answer,2310289,20140320,1
answer,2464386,20140320,3
answer,2464386,20140320,5
answer,2464386,20140320,1
answer,2587435,20140320,0
answer,2587435,20140320,3
answer,2670892,20140320,1
answer,2711488,20140320,0
answer,3049628,20140320,0
answer,3049628,20140320,0
answer,3182664,20140320,1
answer,3182664,20140320,3
answer,3182664,20140320,1
answer,3218114,20140320,1
accepted-answer,22656,20140321,6
accepted-answer,22656,20140321,2
accepted-answer,22656,20140321,6
accepted-answer,131872,20140321,1
accepted-answer,256196,20140321,2
accepted-answer,260990,20140321,1
accepted-answer,335858,20140321,2
accepted-answer,335858,20140321,6
accepted-answer,522444,20140321,2
accepted-answer,522444,20140321,0
accepted-answer,522444,20140321,0
accepted-answer,571407,20140321,0
accepted-answer,573032,20140321,2
accepted-answer,829571,20140321,7
accepted-answer,871026,20140321,4
accepted-answer,871026,20140321,1
accepted-answer,984823,20140321,3
accepted-answer,1081110,20140321,1
accepted-answer,1093528,20140321,3
accepted-answer,1093528,20140321,2
accepted-answer,1393766,20140321,1
accepted-answer,1393766,20140321,6
accepted-answer,1393766,20140321,1
accepted-answer,1707091,20140321,3
accepted-answer,1707091,20140321,12
accepted-answer,1707091,20140321,1
accepted-answer,1707091,20140321,12
accepted-answer,1707091,20140321,1
accepted-answer,1707091,20140321,2
accepted-answer,1831293,20140321,0
accepted-answer,1831293,20140321,5
accepted-answer,2189127,20140321,2
accepted-answer,2300597,20140321,2
accepted-answer,2587435,20140321,1
accepted-answer,2970947,20140321,3
accepted-answer,3182664,20140321,1
accepted-answer,3182664,20140321,3
accepted-answer,3218114,20140321,2
accepted-answer,3218114,20140321,2
accepted-answer,3218114,20140321,0
accepted-answer,3218114,20140321,2
answer,22656,20140321,6
answer,22656,20140321,7
answer,22656,20140321,2
answer,22656,20140321,38
answer,131872,20140321,1
answer,131872,20140321,2
answer,131872,20140321,0
answer,139985,20140321,1
answer,139985,20140321,0
answer,139985,20140321,2
answer,139985,20140321,0
answer,207421,20140321,2
answer,207421,20140321,0
answer,207421,20140321,1
answer,256196,20140321,1
answer,256196,20140321,0
answer,256196,20140321,0
answer,260990,20140321,0
answer,260990,20140321,3
answer,418556,20140321,2
answer,418556,20140321,2
answer,418556,20140321,0
answer,438154,20140321,0
answer,522444,20140321,3
answer,571407,20140321,2
answer,984823,20140321,1
answer,992484,20140321,1
answer,1081110,20140321,6
answer,1093528,20140321,0
answer,1093528,20140321,1
answer,1093528,20140321,1
answer,1093528,20140321,8
answer,1093528,20140321,2
answer,1103872,20140321,0
answer,1707091,20140321,4
answer,1707091,20140321,4
answer,1831293,20140321,0
answer,2193767,20140321,-1
answer,2193767,20140321,3
answer,2300597,20140321,1
answer,2300597,20140321,1
answer,2300597,20140321,0
answer,2464386,20140321,0
answer,2464386,20140321,2
answer,2464386,20140321,1
answer,2970947,20140321,1
answer,2970947,20140321,1
answer,2970947,20140321,2
answer,3182664,20140321,0
answer,3182664,20140321,0
answer,3218114,20140321,0
answer,3218114,20140321,0
answer,3218114,20140321,0
answer,3218114,20140321,0
answer,3218114,20140321,1
question,1093528,20140321,88
question,1103872,20140321,6
accepted-answer,22656,20140322,4
accepted-answer,22656,20140322,5
accepted-answer,22656,20140322,7
accepted-answer,22656,20140322,0
accepted-answer,131872,20140322,3
accepted-answer,139985,20140322,1
accepted-answer,139985,20140322,3
accepted-answer,256196,20140322,2
accepted-answer,335858,20140322,3
accepted-answer,335858,20140322,3
accepted-answer,522444,20140322,1
accepted-answer,522444,20140322,3
accepted-answer,522444,20140322,3
accepted-answer,571407,20140322,1
accepted-answer,571407,20140322,2
accepted-answer,571407,20140322,1
accepted-answer,571407,20140322,1
accepted-answer,571407,20140322,4
accepted-answer,571407,20140322,1
accepted-answer,571407,20140322,0
accepted-answer,571407,20140322,2
accepted-answer,571407,20140322,0
accepted-answer,571407,20140322,4
accepted-answer,571407,20140322,2
accepted-answer,571407,20140322,2
accepted-answer,571407,20140322,5
accepted-answer,871026,20140322,5
accepted-answer,871026,20140322,1
accepted-answer,992484,20140322,1
accepted-answer,1093528,20140322,3
accepted-answer,1093528,20140322,3
accepted-answer,1093528,20140322,2
accepted-answer,1103872,20140322,5
accepted-answer,1393766,20140322,1
accepted-answer,1393766,20140322,1
accepted-answer,2587435,20140322,2
accepted-answer,2587435,20140322,2
accepted-answer,2587435,20140322,2
accepted-answer,2587435,20140322,3
accepted-answer,2670892,20140322,2
accepted-answer,3182664,20140322,1
answer,22656,20140322,5
answer,139985,20140322,1
answer,139985,20140322,1
answer,139985,20140322,0
answer,139985,20140322,4
answer,207421,20140322,1
answer,207421,20140322,1
answer,256196,20140322,0
answer,335858,20140322,2
answer,335858,20140322,2
answer,418556,20140322,2
answer,438154,20140322,1
answer,522444,20140322,0
answer,522444,20140322,2
answer,522444,20140322,2
answer,571407,20140322,8
answer,571407,20140322,3
answer,571407,20140322,2
answer,571407,20140322,3
answer,571407,20140322,2
answer,571407,20140322,0
answer,992484,20140322,1
answer,992484,20140322,3
answer,992484,20140322,1
answer,1093528,20140322,0
answer,1093528,20140322,1
answer,1093528,20140322,2
answer,1093528,20140322,2
answer,1093528,20140322,0
answer,1103872,20140322,1
answer,2189127,20140322,2
answer,2300597,20140322,0
answer,2300597,20140322,3
answer,2300597,20140322,0
answer,2300597,20140322,0
answer,2300597,20140322,0
answer,2300597,20140322,3
answer,2300597,20140322,1
answer,2422776,20140322,4
answer,2422776,20140322,3
answer,2422776,20140322,0
answer,2587435,20140322,0
answer,3182664,20140322,2
answer,3182664,20140322,1
answer,3218114,20140322,1
answer,3218114,20140322,0
answer,3218114,20140322,0
answer,3218114,20140322,1
answer,3218114,20140322,0
question,1093528,20140322,0
accepted-answer,131872,20140323,1
accepted-answer,207421,20140323,1
accepted-answer,207421,20140323,0
accepted-answer,256196,20140323,2
accepted-answer,256196,20140323,1
accepted-answer,260990,20140323,1
accepted-answer,260990,20140323,2
accepted-answer,335858,20140323,3
accepted-answer,438154,20140323,2
accepted-answer,522444,20140323,3
accepted-answer,522444,20140323,2
accepted-answer,522444,20140323,8
accepted-answer,522444,20140323,1
accepted-answer,522444,20140323,2
accepted-answer,571407,20140323,0
accepted-answer,571407,20140323,3
accepted-answer,571407,20140323,3
accepted-answer,571407,20140323,3
accepted-answer,571407,20140323,5
accepted-answer,571407,20140323,5
accepted-answer,829571,20140323,5
accepted-answer,871026,20140323,0
accepted-answer,871026,20140323,1
accepted-answer,992484,20140323,4
accepted-answer,992484,20140323,4
accepted-answer,992484,20140323,1
accepted-answer,992484,20140323,5
accepted-answer,992484,20140323,3
accepted-answer,992484,20140323,3
accepted-answer,992484,20140323,1
accepted-answer,992484,20140323,2
accepted-answer,1081110,20140323,0
accepted-answer,1081110,20140323,1
accepted-answer,1093528,20140323,2
accepted-answer,1093528,20140323,1
accepted-answer,1093528,20140323,2
accepted-answer,2300597,20140323,2
accepted-answer,2300597,20140323,0
accepted-answer,2422776,20140323,7
accepted-answer,2587435,20140323,4
accepted-answer,2670892,20140323,2
accepted-answer,2970947,20140323,0
accepted-answer,3182664,20140323,1
accepted-answer,3182664,20140323,3
accepted-answer,3182664,20140323,2
accepted-answer,3182664,20140323,2
accepted-answer,3218114,20140323,3
accepted-answer,3218114,20140323,1
accepted-answer,3218114,20140323,1
accepted-answer,3218114,20140323,0
answer,22656,20140323,3
answer,57695,20140323,0
answer,131872,20140323,2
answer,131872,20140323,1
answer,131872,20140323,3
answer,131872,20140323,0
answer,131872,20140323,0
answer,139985,20140323,3
answer,207421,20140323,2
answer,207421,20140323,1
answer,207421,20140323,2
answer,260990,20140323,3
answer,335858,20140323,1
answer,418556,20140323,1
answer,418556,20140323,1
answer,438154,20140323,1
answer,438154,20140323,0
answer,522444,20140323,1
answer,522444,20140323,2
answer,522444,20140323,1
answer,522444,20140323,2
answer,522444,20140323,3
answer,522444,20140323,1
answer,571407,20140323,4
answer,871026,20140323,2
answer,871026,20140323,1
answer,871026,20140323,1
answer,1081110,20140323,1
answer,1093528,20140323,1
answer,1093528,20140323,0
answer,1093528,20140323,0
answer,1093528,20140323,6
answer,1093528,20140323,1
answer,1393766,20140323,4
answer,1393766,20140323,0
answer,1393766,20140323,0
answer,2189127,20140323,1
answer,2189127,20140323,0
answer,2193767,20140323,0
answer,2300597,20140323,1
answer,2300597,20140323,0
answer,2300597,20140323,0
answer,2422776,20140323,0
answer,2464386,20140323,0
answer,2587435,20140323,2
answer,2587435,20140323,3
answer,2587435,20140323,1
answer,2587435,20140323,0
answer,2670892,20140323,2
answer,3218114,20140323,2
answer,3218114,20140323,0
question,1103872,20140323,9
accepted-answer,131872,20140324,4
accepted-answer,131872,20140324,0
accepted-answer,139985,20140324,9
accepted-answer,139985,20140324,2
accepted-answer,207421,20140324,2
accepted-answer,207421,20140324,1
accepted-answer,260990,20140324,2
accepted-answer,260990,20140324,2
accepted-answer,438154,20140324,11
accepted-answer,438154,20140324,5
accepted-answer,438154,20140324,0
accepted-answer,522444,20140324,2
accepted-answer,522444,20140324,5
accepted-answer,571407,20140324,4
accepted-answer,571407,20140324,5
accepted-answer,571407,20140324,2
accepted-answer,571407,20140324,0
accepted-answer,573032,20140324,1
accepted-answer,871026,20140324,2
accepted-answer,871026,20140324,6
accepted-answer,871026,20140324,1
accepted-answer,871026,20140324,2
accepted-answer,984823,20140324,2
accepted-answer,984823,20140324,9
accepted-answer,992484,20140324,3
accepted-answer,992484,20140324,2
accepted-answer,992484,20140324,1
accepted-answer,992484,20140324,2
accepted-answer,992484,20140324,3
accepted-answer,992484,20140324,2
accepted-answer,992484,20140324,3
accepted-answer,992484,20140324,3
accepted-answer,992484,20140324,4
accepted-answer,1065197,20140324,2
accepted-answer,1081110,20140324,3
accepted-answer,1081110,20140324,2
accepted-answer,1081110,20140324,9
accepted-answer,1093528,20140324,4
accepted-answer,1093528,20140324,3
accepted-answer,1093528,20140324,2
accepted-answer,1093528,20140324,0
accepted-answer,1093528,20140324,3
accepted-answer,1093528,20140324,7
accepted-answer,1103872,20140324,2
accepted-answer,1707091,20140324,3
accepted-answer,1707091,20140324,2
accepted-answer,1707091,20140324,0
accepted-answer,1707091,20140324,2
accepted-answer,2189127,20140324,1
accepted-answer,2587435,20140324,3
accepted-answer,2587435,20140324,3
accepted-answer,2587435,20140324,2
accepted-answer,2670892,20140324,3
accepted-answer,2670892,20140324,2
accepted-answer,3182664,20140324,1
accepted-answer,3182664,20140324,1
answer,22656,20140324,2
answer,131872,20140324,1
answer,131872,20140324,1
answer,139985,20140324,0
answer,207421,20140324,1
answer,207421,20140324,0
answer,207421,20140324,0
answer,256196,20140324,0
answer,256196,20140324,3
answer,256196,20140324,2
answer,256196,20140324,0
answer,260990,20140324,1
answer,260990,20140324,0
answer,260990,20140324,5
answer,260990,20140324,1
answer,260990,20140324,2
answer,335858,20140324,3
answer,438154,20140324,0
answer,438154,20140324,0
answer,522444,20140324,1
answer,522444,20140324,2
answer,571407,20140324,2
answer,571407,20140324,0
